FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
FAM001_SEki_MTX1954	FAM001_SEki_MTX1954	-0.1711376	0.1454457	0.04863502	-0.04722809	0.04116722	0.00604223	-0.001933754	-0.025147	-0.007369986	-0.007139817
FAM001_SEki_MTX1955	FAM001_SEki_MTX1955	-0.1690251	0.1435693	0.04579639	-0.04486617	0.0459969	0.002654874	-0.002593966	-0.02695893	-0.01011079	-0.005414241
FAM001_SEki_MTX1956	FAM001_SEki_MTX1956	-0.1676736	0.140157	0.04558991	-0.04421863	0.04468467	0.005784328	0.00126408	-0.02650992	-0.01240834	-0.009537494
FAM001_SEki_MTX1957	FAM001_SEki_MTX1957	-0.1641435	0.1270439	0.04861739	-0.0336564	0.07559757	0.007733912	0.001195912	-0.01176292	-0.004115932	-0.0006628856
FAM001_SEki_MTX1958	FAM001_SEki_MTX1958	-0.1657917	0.1361982	0.04535584	-0.04335434	0.04688347	0.004187182	0.001340785	-0.0232904	-0.0116202	-0.007181777
FAM001_SEki_MTX1959	FAM001_SEki_MTX1959	-0.1655345	0.1395229	0.05088468	-0.04481894	0.04535322	0.002600554	0.0002330841	-0.01677268	-0.00705462	-0.002575856
FAM001_SEki_MTX1960	FAM001_SEki_MTX1960	-0.1690905	0.1318276	0.05150003	-0.04809806	0.08697355	0.00260034	-0.0002721621	0.0013513	0.001274544	-0.002147063
FAM001_SEki_MTX1961	FAM001_SEki_MTX1961	-0.168116	0.1427426	0.0447434	-0.04111051	0.03758164	0.001779343	0.001076003	-0.02362432	-0.009295284	-0.00727492
FAM001_SEki_MTX1962	FAM001_SEki_MTX1962	-0.164062	0.136341	0.04677523	-0.0409049	0.03003991	0.00167715	0.0006020489	-0.02234259	-0.01025184	-0.005307463
FAM001_SEki_MTX1963	FAM001_SEki_MTX1963	-0.1677617	0.1393468	0.04700735	-0.04215967	0.04636687	0.007038483	0.0003607918	-0.02098271	-0.008891089	-0.007506086
FAM001_SEki_MTX1964	FAM001_SEki_MTX1964	-0.1692072	0.1401239	0.05071956	-0.04178493	0.04551204	0.0001246695	-0.000182122	-0.01946663	-0.008463905	-0.004795066
FAM001_SEki_MTX1965	FAM001_SEki_MTX1965	-0.1683074	0.1396378	0.04848447	-0.04683947	0.05255929	0.004612283	0.001397769	-0.01445704	-0.004453225	0.0001154432
FAM001_SEki_MTX1966	FAM001_SEki_MTX1966	-0.1665446	0.1389512	0.04669238	-0.04735795	0.03860753	0.002312219	-0.0007841775	-0.017005	-0.007397794	-0.002191426
FAM001_SEki_MTX1967	FAM001_SEki_MTX1967	-0.1665655	0.1431326	0.04874586	-0.04827254	0.04757121	0.00479329	-8.658506e-05	-0.02492304	-0.009310604	-0.004870278
FAM001_SEki_MTX1968	FAM001_SEki_MTX1968	-0.1731651	0.1268046	0.05362825	-0.04247102	0.1275285	0.0008258066	0.002183377	0.02380446	0.008306342	0.00623939
FAM001_SEki_MTX1969	FAM001_SEki_MTX1969	-0.1652535	0.1351515	0.04824173	-0.0424276	0.04762243	0.005273888	0.0006874491	-0.0245258	-0.01069853	-0.007955317
FAM001_SEki_MTX1970	FAM001_SEki_MTX1970	-0.1659365	0.1406726	0.04645699	-0.04783854	0.04337604	0.003149714	-0.0007023806	-0.02170329	-0.0115456	-0.0035795
FAM001_SEki_MTX1971	FAM001_SEki_MTX1971	-0.170892	0.1200001	0.05861139	-0.04143178	0.1536388	0.002197754	0.002340353	0.04422789	0.01351383	0.006415332
FAM001_SEki_MTX1972	FAM001_SEki_MTX1972	-0.1673578	0.1378688	0.05090427	-0.04220685	0.05460418	0.002230634	0.001588225	-0.02058532	-0.005854317	-0.0112005
FAM001_SEki_MTX1973	FAM001_SEki_MTX1973	-0.1677658	0.1376791	0.04997365	-0.04317184	0.04870698	0.005594268	0.0008970787	-0.02046175	-0.006417763	-0.002536543
FAM001_SEki_MTX1974	FAM001_SEki_MTX1974	-0.1673989	0.1366516	0.04665015	-0.04160534	0.04656344	0.001548077	-0.0001732896	-0.01889018	-0.005617182	-0.0004367055
FAM001_SEki_MTX1975	FAM001_SEki_MTX1975	-0.1681522	0.1384993	0.04744757	-0.04449487	0.04330722	0.005976882	-0.0003883323	-0.02046673	-0.007388139	-0.004599715
FAM001_SEki_MTX1976	FAM001_SEki_MTX1976	-0.1685966	0.1429487	0.0465334	-0.04749845	0.04367705	0.005501834	-0.002482103	-0.02346425	-0.007552316	-0.003504526
FAM001_SEki_MTX1977	FAM001_SEki_MTX1977	-0.1683273	0.1377853	0.04793623	-0.04411112	0.04912234	0.003688673	-0.0003301303	-0.02406838	-0.01332751	-0.009567811
FAM001_SEki_MTX1978	FAM001_SEki_MTX1978	-0.1724424	0.1391515	0.04716039	-0.04654644	0.04697732	0.002743232	-5.295372e-05	-0.01914211	-0.005429877	-0.005291992
FAM001_SEki_MTX1979	FAM001_SEki_MTX1979	-0.168089	0.126763	0.056676	-0.04119156	0.1016165	-0.003002989	0.0005339759	0.00583319	0.0006968086	0.002677076
FAM001_SEki_MTX1980	FAM001_SEki_MTX1980	-0.1656251	0.1434948	0.04807138	-0.04875715	0.04541561	0.0001230797	0.0004621131	-0.01548134	-0.01124464	-0.009011664
FAM001_SEki_MTX1981	FAM001_SEki_MTX1981	-0.1693136	0.1401819	0.0454855	-0.0427332	0.02942926	0.004115078	-0.001391937	-0.0255308	-0.00856447	-0.004624788
FAM001_SEki_MTX1982	FAM001_SEki_MTX1982	-0.1650097	0.1328831	0.04393506	-0.04201812	0.05651517	0.005362378	0.002386864	-0.01594924	-0.005889389	-0.002445205
FAM001_SEki_MTX1983	FAM001_SEki_MTX1983	-0.1662663	0.1370821	0.04572323	-0.04021681	0.04248921	0.00313051	0.002540281	-0.02624568	-0.01065007	-0.004078189
FAM001_SEki_MTX1984	FAM001_SEki_MTX1984	-0.1698612	0.1387704	0.04812988	-0.04659523	0.05221724	0.003066634	0.0007147717	-0.02092995	-0.01052381	-0.005942708
FAM001_SEki_MTX1985	FAM001_SEki_MTX1985	-0.1685177	0.134587	0.05003442	-0.04239272	0.05352222	0.003836149	0.000799008	-0.02133597	-0.008739446	-0.01042422
FAM001_SEki_MTX1986	FAM001_SEki_MTX1986	-0.1646371	0.1349274	0.04885537	-0.04617095	0.04367051	0.006617363	0.0004531094	-0.02384104	-0.00723158	-0.008926867
FAM001_SEki_MTX1987	FAM001_SEki_MTX1987	-0.1700289	0.1397364	0.04533327	-0.04906401	0.04577079	0.004583842	-0.001786708	-0.01676251	-0.01097404	-0.002213101
FAM001_SEki_MTX1988	FAM001_SEki_MTX1988	-0.1658158	0.1224866	0.05275437	-0.04268388	0.09611911	0.0002169935	4.46215e-05	0.01268293	0.004386822	0.0001668739
FAM001_SEki_MTX1990	FAM001_SEki_MTX1990	-0.1706984	0.1397222	0.04648723	-0.04450699	0.04952968	0.00660022	0.002380185	-0.02405246	-0.0098157	-0.006729448
FAM001_SEki_MTX1991	FAM001_SEki_MTX1991	-0.167214	0.1374683	0.04765944	-0.04473277	0.04836175	0.002006221	0.002833631	-0.02331566	-0.01086894	-0.006360525
FAM001_SEki_MTX1992	FAM001_SEki_MTX1992	-0.1687776	0.1379003	0.04654593	-0.04540903	0.03436352	0.005437846	7.521983e-05	-0.02382126	-0.009226436	-0.00613651
FAM001_SEki_MTX1993	FAM001_SEki_MTX1993	-0.1698319	0.1357797	0.04788953	-0.04217455	0.05095484	0.002726677	0.000358196	-0.02292687	-0.007499264	-0.008883327
FAM001_SEki_MTX1994	FAM001_SEki_MTX1994	-0.1686238	0.1365361	0.0550709	-0.04645754	0.06009761	0.005000298	0.001234748	-0.01724139	-0.006498771	-0.008635342
FAM001_SEki_MTX1995	FAM001_SEki_MTX1995	-0.1720623	0.1219229	0.05798413	-0.0454969	0.140579	0.001116358	0.0001076772	0.02552836	0.007180021	0.006129982
FAM001_SEki_MTX1996	FAM001_SEki_MTX1996	-0.1671074	0.1341141	0.04727383	-0.04348816	0.05207557	0.003089911	0.001592032	-0.02482743	-0.006783876	-0.007802928
FAM001_SEki_MTX1997	FAM001_SEki_MTX1997	-0.165647	0.1386405	0.05058864	-0.04311007	0.05342607	0.005892468	0.002081263	-0.02300963	-0.00980105	-0.006552151
FAM001_SEki_MTX1998	FAM001_SEki_MTX1998	-0.1681887	0.1406993	0.04781428	-0.04673511	0.04054255	0.007697276	0.005414033	-0.02408968	-0.01173743	-0.01006807
FAM001_SEki_MTX1999	FAM001_SEki_MTX1999	-0.1682351	0.1345023	0.0463503	-0.04464424	0.0582271	0.003753005	-0.0001228185	-0.0153609	-0.006765941	0.0003762843
FAM001_SEki_MTX2000	FAM001_SEki_MTX2000	-0.1585981	0.1329119	0.04000914	-0.04597167	0.01277337	-0.001126229	0.0008788346	-0.01248536	-0.00598023	-0.004869842
FAM001_SEki_MTX2003	FAM001_SEki_MTX2003	-0.1700384	0.1396821	0.0528311	-0.04788934	0.04087822	0.000571478	-0.0006515801	-0.02109708	-0.007705842	-0.002782705
FAM001_SEki_MTX2004	FAM001_SEki_MTX2004	-0.1680744	0.1344071	0.05360163	-0.04260782	0.05644313	0.0004310175	-0.001037822	-0.01387983	-0.004640401	-0.003544937
FAM001_SEki_MTX2005	FAM001_SEki_MTX2005	-0.16806	0.1394727	0.04520056	-0.03839136	0.04613284	0.003815161	0.001848503	-0.0207684	-0.008601953	-0.007700637
FAM001_SEki_MTX2006	FAM001_SEki_MTX2006	-0.1686524	0.1381855	0.0473642	-0.04738698	0.04594498	0.008774159	0.001002766	-0.02237323	-0.009484408	-0.003549951
FAM001_SEki_MTX2007	FAM001_SEki_MTX2007	-0.1662889	0.141921	0.0484828	-0.04662916	0.03963105	0.005784968	0.0003034154	-0.02919414	-0.01220291	-0.007517215
FAM001_SEki_MTX2009	FAM001_SEki_MTX2009	-0.166045	0.1345048	0.03604278	-0.04362781	0.03479067	0.0004114778	0.003009012	-0.01758641	-0.005752994	-0.00813611
FAM001_SEki_MTX2011	FAM001_SEki_MTX2011	-0.09281716	0.05836117	-0.07089949	0.0009994503	-0.02509936	0.0009516492	0.002796152	0.00148833	0.0001983425	0.002951458
FAM001_SEki_MTX2012	FAM001_SEki_MTX2012	-0.1650766	0.1365445	0.04950523	-0.04169261	0.03546018	0.004476037	-0.001241119	-0.02395749	-0.008891603	-0.005524725
FAM001_SEki_MTX2013	FAM001_SEki_MTX2013	-0.1686945	0.1366493	0.0446701	-0.04268905	0.04588136	0.002558751	0.001551906	-0.02207128	-0.009982649	-0.0005440603
FAM001_SEki_MTX2014	FAM001_SEki_MTX2014	-0.1691966	0.1457692	0.04777191	-0.04459055	0.04110538	0.004505141	0.0006381436	-0.02497684	-0.009496037	-0.001401656
FAM001_SEki_MTX2015	FAM001_SEki_MTX2015	-0.1689381	0.1371748	0.04981761	-0.0485068	0.03625196	0.004403739	-0.002201422	-0.02183443	-0.009458658	-0.002465874
FAM001_SEki_MTX2016	FAM001_SEki_MTX2016	-0.1690821	0.1392964	0.04837674	-0.04685508	0.0376647	0.005761955	0.0008212401	-0.02640639	-0.0102201	-0.006319124
FAM001_SEki_MTX2017	FAM001_SEki_MTX2017	-0.1674416	0.1359266	0.05159136	-0.0405986	0.04450815	0.005905391	-2.08344e-05	-0.02764466	-0.01275967	-0.002199613
FAM001_SEki_MTX2018	FAM001_SEki_MTX2018	-0.1688616	0.1364445	0.04428773	-0.04601094	0.03351799	0.0002476295	-0.001311997	-0.02046444	-0.009320902	-0.002943333
FAM001_SEki_MTX2019	FAM001_SEki_MTX2019	-0.1671786	0.1380251	0.04701412	-0.04673562	0.03346426	0.003212684	-0.000734034	-0.02243336	-0.0064789	-0.001758078
FAM001_SEki_MTX2020	FAM001_SEki_MTX2020	-0.1673892	0.141492	0.04957455	-0.04454958	0.04435893	0.005261935	0.002005741	-0.01949139	-0.007151428	-0.006604935
FAM001_SEki_MTX2021	FAM001_SEki_MTX2021	-0.1673368	0.1393089	0.05090796	-0.04506572	0.04504489	0.001851319	-3.405945e-05	-0.01967315	-0.01097507	-0.004471295
FAM001_SEki_MTX2022	FAM001_SEki_MTX2022	-0.1669733	0.1350987	0.04829951	-0.04412521	0.05332788	0.004225468	-0.0008800002	-0.02167174	-0.008204064	-0.005526852
FAM001_SEki_MTX2023	FAM001_SEki_MTX2023	0.1642187	0.06341418	0.008683676	-0.01101753	-0.01288148	-0.001778082	0.04249001	0.02353694	-0.02223368	-0.003665997
FAM001_SEki_MTX2024	FAM001_SEki_MTX2024	-0.1677079	0.1382148	0.04535117	-0.04057489	0.03936371	-7.054371e-05	-0.002484497	-0.0225527	-0.006548327	-0.009177679
FAM001_SEki_MTX2026	FAM001_SEki_MTX2026	-0.1675342	0.1372802	0.04772441	-0.04475376	0.04043199	0.003932307	-0.0003672467	-0.02494531	-0.01039242	0.0006153822
FAM001_SEki_MTX2027	FAM001_SEki_MTX2027	-0.1708284	0.1368211	0.04944707	-0.04221347	0.06358268	0.004402597	-0.001167628	-0.02028308	-0.009426255	-0.004267308
FAM001_SEki_MTX2028	FAM001_SEki_MTX2028	-0.1688674	0.1378368	0.04358398	-0.04718165	0.03470129	0.006358293	-0.0003079611	-0.0278547	-0.01036736	-0.005787351
FAM001_SEki_MTX2029	FAM001_SEki_MTX2029	-0.1678057	0.14033	0.04680797	-0.0472124	0.03797216	0.001063014	-0.0009745208	-0.02072293	-0.01023695	-0.005166832
FAM001_SEki_MTX2030	FAM001_SEki_MTX2030	-0.1705779	0.1386566	0.0464239	-0.04394704	0.05200578	0.006647608	-0.0016445	-0.01704958	-0.008166452	-0.005750609
FAM001_SEki_MTX2031	FAM001_SEki_MTX2031	-0.1672837	0.1361608	0.04785029	-0.03971283	0.042225	0.006035927	0.001868865	-0.02490622	-0.008395722	-0.002834525
FAM001_SEki_MTX2032	FAM001_SEki_MTX2032	-0.1655339	0.1337764	0.04922424	-0.0440171	0.05278449	0.001717644	-0.003327966	-0.0161696	-0.008143275	-0.00220184
FAM001_SEki_MTX2033	FAM001_SEki_MTX2033	-0.1666222	0.1359743	0.04436226	-0.04280378	0.05894122	0.0022118	0.001546639	-0.01815946	-0.008086073	-0.007003753
FAM001_SEki_MTX2034	FAM001_SEki_MTX2034	-0.1672466	0.1369553	0.04991416	-0.04662599	0.05599966	0.003122525	0.001807262	-0.02221794	-0.00727407	-0.006038874
FAM001_SEki_MTX2035	FAM001_SEki_MTX2035	-0.1696372	0.1406786	0.0543083	-0.04602155	0.0299086	0.006910744	0.0009865222	-0.02889801	-0.01065677	-0.01165128
FAM001_SEki_MTX2036	FAM001_SEki_MTX2036	-0.1688514	0.1356953	0.04697714	-0.0421125	0.0440334	0.0005879439	0.001974231	-0.02077023	-0.008272237	-0.006373992
FAM001_SEki_MTX2037	FAM001_SEki_MTX2037	-0.1665199	0.1388314	0.0470305	-0.04324109	0.04332219	0.003406549	-0.0008867205	-0.03088168	-0.01243934	-0.00973384
FAM001_SEki_MTX2038	FAM001_SEki_MTX2038	-0.1655039	0.1358306	0.04730655	-0.04553946	0.03673979	0.001689652	-0.0012052	-0.02489176	-0.01111737	-0.005661758
FAM001_SEki_MTX2040	FAM001_SEki_MTX2040	-0.1680024	0.1385546	0.04724327	-0.04362433	0.03994699	0.006458838	4.846228e-05	-0.02690892	-0.01170168	-0.00416055
FAM001_SEki_MTX2041	FAM001_SEki_MTX2041	-0.06250492	-0.1315118	0.1364874	0.3179299	0.02567888	0.007390745	-0.0004198755	-0.01231346	-0.006427575	0.0009998535
FAM001_SEki_MTX2042	FAM001_SEki_MTX2042	-0.1677166	0.1370288	0.04294042	-0.0388863	0.04290257	0.001537441	-0.002452637	-0.02528911	-0.01046371	-0.007841116
FAM001_SEki_MTX2043	FAM001_SEki_MTX2043	-0.1700821	0.1333175	0.04868241	-0.04692788	0.04821342	0.005674687	-0.0001247898	-0.03228995	-0.01402732	-0.007157517
FAM001_SEki_MTX2044	FAM001_SEki_MTX2044	-0.1673058	0.1416516	0.04356098	-0.04454642	0.04606066	0.002399324	0.0001489487	-0.02242979	-0.01015925	-0.005891543
FAM001_SEki_MTX2045	FAM001_SEki_MTX2045	-0.1663181	0.1402093	0.04999833	-0.04837784	0.0494602	0.00506857	-0.0001474817	-0.02231332	-0.01181652	-0.007546265
FAM001_SEki_MTX2046	FAM001_SEki_MTX2046	-0.1708514	0.1430846	0.0457787	-0.04495652	0.04469923	0.003217969	0.000683513	-0.02936391	-0.01198413	-0.0116713
FAM001_SEki_MTX2047	FAM001_SEki_MTX2047	-0.170193	0.1415432	0.05245284	-0.04454432	0.03822048	0.003096548	0.001520668	-0.02598018	-0.01066349	-0.005252941
FAM001_SEki_MTX2048	FAM001_SEki_MTX2048	-0.1698809	0.1224042	0.05697808	-0.04126819	0.1469823	0.0008277749	0.001491652	0.03822409	0.01199457	0.007248731
FAM001_SEki_MTX2049	FAM001_SEki_MTX2049	-0.1702327	0.1332276	0.05207541	-0.04260161	0.05391717	0.003711172	-0.00103136	-0.01621589	-0.00655472	-0.007686037
FAM001_SEki_MTX2050	FAM001_SEki_MTX2050	-0.1670745	0.1398484	0.04518066	-0.04540933	0.04287702	0.008450372	-0.0005554134	-0.01864756	-0.005172956	-0.00535524
FAM001_SEki_MTX2051	FAM001_SEki_MTX2051	-0.1692843	0.1351176	0.05009833	-0.04288327	0.04372757	0.0003363014	-0.0006841134	-0.01624709	-0.008607813	-0.006105035
FAM001_SEki_MTX2052	FAM001_SEki_MTX2052	-0.1675292	0.1288877	0.04574964	-0.04625702	0.05288813	-0.0008278754	0.0009994842	-0.01342579	-0.005767653	-0.003675585
FAM001_SEki_MTX2053	FAM001_SEki_MTX2053	-0.1677066	0.1418033	0.05225606	-0.04761204	0.05012986	0.003472471	-0.002511621	-0.01516806	-0.004512281	-0.007002485
FAM001_SEki_MTX2054	FAM001_SEki_MTX2054	-0.1671083	0.1406944	0.04537054	-0.04653442	0.04339559	0.003328903	-0.001781339	-0.02255673	-0.008029276	-0.006648402
FAM001_SEki_MTX2055	FAM001_SEki_MTX2055	-0.1669748	0.1351601	0.0478579	-0.04520833	0.04389152	0.005099029	0.002210437	-0.02529349	-0.01267586	-0.003655262
FAM001_SEki_MTX2056	FAM001_SEki_MTX2056	-0.1663134	0.1342693	0.05045582	-0.04493371	0.04743198	0.001790668	-0.0003249807	-0.02371271	-0.01174982	-0.00931686
FAM001_SEki_MTX2057	FAM001_SEki_MTX2057	-0.1689675	0.1402001	0.04564973	-0.04314417	0.04322671	0.006493539	0.00102545	-0.02275563	-0.01192606	-0.006670778
FAM001_SEki_MTX2058	FAM001_SEki_MTX2058	-0.1667731	0.138382	0.04809284	-0.04038133	0.04320286	0.003517132	0.0002712671	-0.02541385	-0.01160878	-0.007602261
FAM001_SEki_MTX2059	FAM001_SEki_MTX2059	-0.165468	0.1331158	0.04483618	-0.04296034	0.05184926	0.005873698	0.0004965819	-0.01656268	-0.005021074	-0.00403673
FAM001_SEki_MTX2060	FAM001_SEki_MTX2060	-0.1666113	0.1386944	0.05037909	-0.04441845	0.0317305	0.006187534	3.44215e-05	-0.02140898	-0.006272988	-0.008628141
FAM001_SEki_MTX2061	FAM001_SEki_MTX2061	-0.1699012	0.1397264	0.04813283	-0.04425008	0.05202902	0.007447632	0.001526885	-0.01756242	-0.004264052	-0.007688992
FAM001_SEki_MTX2063	FAM001_SEki_MTX2063	-0.1659125	0.1399982	0.04934497	-0.04013551	0.0451167	0.005087406	0.000642897	-0.02203404	-0.009217285	-0.002655197
FAM001_SEki_MTX2064	FAM001_SEki_MTX2064	-0.1666109	0.1434167	0.04702269	-0.04826302	0.05127365	0.00217585	0.001190879	-0.01677505	-0.008695115	-0.0006053625
FAM001_SEki_MTX2065	FAM001_SEki_MTX2065	-0.1687276	0.1392308	0.05188154	-0.04518448	0.04038665	0.003377443	-0.001910908	-0.02353285	-0.008054958	-0.005710936
FAM001_SEki_MTX2066	FAM001_SEki_MTX2066	-0.1668424	0.1382527	0.04900121	-0.04545954	0.0348798	0.004602981	-0.00324838	-0.02324681	-0.007976919	-0.008501757
FAM001_SEki_MTX2067	FAM001_SEki_MTX2067	-0.1659205	0.1394069	0.04966693	-0.04454445	0.04341777	0.003287529	0.001549422	-0.02542323	-0.01319296	-0.005622538
FAM001_SEki_MTX2068	FAM001_SEki_MTX2068	-0.164114	0.1331578	0.04556864	-0.046011	0.05132591	0.003329779	0.001440475	-0.02232854	-0.008527604	-0.007950147
FAM001_SEki_MTX2069	FAM001_SEki_MTX2069	-0.1672937	0.1355625	0.04806824	-0.04208279	0.05628667	0.002568174	-0.0002283751	-0.01228992	-0.006176806	-0.003956254
FAM001_SEki_MTX2070	FAM001_SEki_MTX2070	-0.1691796	0.1338572	0.04823479	-0.04472883	0.05193844	0.002263162	1.510639e-05	-0.02067671	-0.007831065	-0.003897226
FAM001_SEki_MTX2071	FAM001_SEki_MTX2071	-0.1670021	0.1383633	0.04672823	-0.0453828	0.04352964	0.003050462	-0.0002487976	-0.02598916	-0.00882037	-0.006051056
FAM001_SEki_MTX2072	FAM001_SEki_MTX2072	-0.168631	0.1407344	0.04898422	-0.04717448	0.03456438	0.004237503	0.0006610253	-0.02710969	-0.009819384	-0.003445821
FAM001_SEki_MTX2074	FAM001_SEki_MTX2074	-0.1679254	0.1343598	0.04828673	-0.04082709	0.05038409	0.003294922	-0.002043074	-0.01728249	-0.006296464	-0.009029009
FAM001_SEki_MTX2075	FAM001_SEki_MTX2075	-0.1619222	0.1357317	0.0439872	-0.04438641	0.03620939	0.002418062	0.001274205	-0.01933592	-0.006145395	-0.004085648
FAM001_SEki_MTX2076	FAM001_SEki_MTX2076	-0.1677304	0.134414	0.04846079	-0.04223248	0.03914366	0.00612563	-0.0001313888	-0.02080813	-0.008598996	-0.004538334
FAM001_SEki_MTX2078	FAM001_SEki_MTX2078	-0.1677623	0.1365932	0.04735754	-0.04477531	0.04541102	0.002621343	-0.004624302	-0.0255285	-0.01022164	-0.007614032
FAM001_SEki_MTX2079	FAM001_SEki_MTX2079	-0.1683168	0.1324917	0.0457666	-0.04392811	0.0422534	0.004802285	-8.552203e-05	-0.01563743	-0.007028282	-0.006145996
FAM001_SEki_MTX2080	FAM001_SEki_MTX2080	-0.1697107	0.1384494	0.0480228	-0.04221089	0.04358025	0.002048839	-0.001786417	-0.02634991	-0.009207658	-0.007415048
FAM001_SEki_MTX2083	FAM001_SEki_MTX2083	-0.1667643	0.1402211	0.04520383	-0.04250968	0.03133988	0.002362412	-0.0006708101	-0.01908097	-0.008597088	-0.007992107
FAM001_SEki_MTX2084	FAM001_SEki_MTX2084	-0.1696588	0.1366902	0.0486956	-0.04445608	0.05989511	0.003968956	-0.001614779	-0.009213726	-0.006394485	-0.004413166
FAM001_SEki_MTX2085	FAM001_SEki_MTX2085	-0.01792536	-0.220072	0.05286887	-0.04068174	0.006462234	-0.05199407	-0.001116253	-0.002226943	0.001329839	-0.0007423528
FAM001_SEki_MTX2086	FAM001_SEki_MTX2086	-0.1689915	0.1413427	0.05018748	-0.04811964	0.03989158	0.0009432688	0.000856328	-0.02089422	-0.00915805	-0.006103543
FAM001_SEki_MTX2087	FAM001_SEki_MTX2087	-0.1718488	0.1391365	0.04861467	-0.04475346	0.04598747	0.004797083	-0.001912539	-0.02011279	-0.008443864	-0.00259959
FAM001_SEki_MTX2088	FAM001_SEki_MTX2088	-0.1687571	0.1397102	0.04831297	-0.04626877	0.05193808	0.0006875069	-0.0002421341	-0.01973322	-0.008304063	-0.007098013
FAM001_SEki_MTX2089	FAM001_SEki_MTX2089	-0.1660276	0.1227089	0.05111752	-0.04079396	0.1006041	0.001178967	0.001335163	0.007961041	0.004104141	0.001600842
FAM001_SEki_MTX2090	FAM001_SEki_MTX2090	-0.1673109	0.1406266	0.04555663	-0.04594187	0.04571575	0.001870106	-0.001308551	-0.02536849	-0.0107449	-0.007725864
FAM001_SEki_MTX2091	FAM001_SEki_MTX2091	-0.1689092	0.1414302	0.04806687	-0.04170447	0.03774831	0.007961675	-0.002786748	-0.02559736	-0.01249079	-0.00595829
FAM001_SEki_MTX2092	FAM001_SEki_MTX2092	-0.1672105	0.1296789	0.05205731	-0.03755931	0.06088773	0.001270623	0.001780309	-0.01470552	-0.00684493	-0.009463663
FAM001_SEki_MTX2093	FAM001_SEki_MTX2093	-0.1663405	0.135438	0.04438298	-0.04244837	0.063932	0.003304472	-0.001238202	-0.01665476	-0.00599696	-0.003134081
FAM001_SEki_MTX2094	FAM001_SEki_MTX2094	-0.1676616	0.1383318	0.04763927	-0.04477206	0.01729415	0.002327933	-0.001959698	-0.02252544	-0.01000895	-0.002885268
FAM001_SEki_MTX2095	FAM001_SEki_MTX2095	-0.1702268	0.1388593	0.04771375	-0.04526765	0.03647266	0.003763236	0.000397446	-0.03173597	-0.01255387	-0.006268861
FAM001_SEki_MTX2096	FAM001_SEki_MTX2096	-0.1669417	0.1343079	0.04353551	-0.03928766	0.052939	0.001318005	-0.001144386	-0.01982928	-0.007735631	-0.004122933
FAM001_SEki_MTX2097	FAM001_SEki_MTX2097	-0.1681405	0.1406095	0.04543813	-0.04415023	0.04235546	0.004651341	0.001537281	-0.02610202	-0.009910328	-0.005377721
FAM001_SEki_MTX2098	FAM001_SEki_MTX2098	-0.1659819	0.137196	0.04806082	-0.04341678	0.05088743	0.00348919	-0.0008456406	-0.01533226	-0.003534565	-0.006745229
FAM001_SEki_MTX2099	FAM001_SEki_MTX2099	-0.1653204	0.13868	0.04690915	-0.04507913	0.05170523	0.01016082	0.000379942	-0.01034895	-0.00415406	-0.002698112
FAM001_SEki_MTX2100	FAM001_SEki_MTX2100	-0.1672634	0.1341126	0.04859893	-0.04504797	0.05818309	0.003289922	0.0006315577	-0.01569854	-0.007256175	-0.006435151
FAM001_SEki_MTX2101	FAM001_SEki_MTX2101	-0.1693498	0.1396417	0.04676392	-0.04726329	0.05806908	0.003004598	-0.0008952377	-0.02309971	-0.0103455	-0.006717118
FAM001_SEki_MTX2102	FAM001_SEki_MTX2102	-0.1678836	0.1414824	0.05416026	-0.04625063	0.04672848	0.00537638	-0.0001076476	-0.01893292	-0.007716302	-0.003942162
FAM001_SEki_MTX2103	FAM001_SEki_MTX2103	-0.1661833	0.1292756	0.0516961	-0.0433501	0.08168959	-0.0007153265	0.003661876	0.01615878	0.005069716	0.001487358
FAM001_SEki_MTX2104	FAM001_SEki_MTX2104	-0.1639498	0.1360289	0.04994318	-0.04645051	0.03477558	0.000645304	0.001084935	-0.01842315	-0.006519494	-0.007110666
FAM001_SEki_MTX2105	FAM001_SEki_MTX2105	-0.1715126	0.1393937	0.04700961	-0.04760957	0.0370571	0.006491283	0.0009105226	-0.0204409	-0.009173895	-0.01258714
FAM001_SEki_MTX2106	FAM001_SEki_MTX2106	-0.1695933	0.126026	0.0602024	-0.04173658	0.1225076	0.005165099	0.0001211642	0.02471731	0.01018022	0.0007208254
FAM001_SEki_MTX2107	FAM001_SEki_MTX2107	-0.1652337	0.1419346	0.04932859	-0.0499338	0.04184803	0.005165041	-0.0003703414	-0.01849668	-0.005925029	-0.00227481
FAM001_SEki_MTX2110	FAM001_SEki_MTX2110	-0.1612303	0.1208188	0.04815222	-0.04406937	0.0694995	-0.0005166003	-0.0007306594	0.01865595	0.006870985	0.003965105
FAM001_SEki_MTX2111	FAM001_SEki_MTX2111	-0.1700071	0.1373763	0.04908695	-0.04632415	0.0428445	0.005683755	0.003643085	-0.02613001	-0.0123012	-0.008655726
FAM001_SEki_MTX2112	FAM001_SEki_MTX2112	-0.1683298	0.1320919	0.04942818	-0.04066349	0.05332704	0.002176681	-0.0007561325	-0.02136658	-0.00888333	-0.006917253
