FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
QMUL2011031_QMUL2011031	QMUL2011031_QMUL2011031	0.01987726	0.2166161	0.008525386	-0.02607167	-0.00623601	-0.01032921	0.02139276	0.03037423	-0.008463482	-0.01043049
QMUL2011033_QMUL2011033	QMUL2011033_QMUL2011033	0.02152884	0.2047859	0.004407095	-0.02408349	-0.01139335	-0.01103535	0.01517308	0.03226866	-0.006869691	-0.003897806
QMUL2011036_QMUL2011036	QMUL2011036_QMUL2011036	0.01193397	0.1872806	0.004658935	-0.02371529	-0.01277619	-0.009065106	0.01337793	0.026811	-0.002506125	-0.001950315
QMUL2011039_QMUL2011039	QMUL2011039_QMUL2011039	0.01082877	0.1856998	-0.002687172	-0.02254966	-0.005565344	-0.008645943	0.009633878	0.02708319	-0.009390218	-0.007250611
QMUL2011040_QMUL2011040	QMUL2011040_QMUL2011040	0.01759964	0.2072874	0.003479578	-0.02454177	-0.008741466	-0.01004925	0.02064616	0.02878595	-0.007573154	-0.001183075
QMUL2011041_QMUL2011041	QMUL2011041_QMUL2011041	0.00905315	0.1845059	0.00176971	-0.02359635	-0.009185023	-0.009087245	0.01734601	0.02485435	-0.006837324	-0.004694304
QMUL2011042_QMUL2011042	QMUL2011042_QMUL2011042	0.007707217	0.1778557	0.00204851	-0.01632788	-0.009109359	-0.009023474	0.01718431	0.02480694	-0.008694357	-0.002123512
QMUL2011046_QMUL2011046	QMUL2011046_QMUL2011046	0.016275	0.2113469	0.006071036	-0.02510281	-0.01101805	-0.01158103	0.01521871	0.03513512	-0.01067794	-0.008649657
QMUL2011048_QMUL2011048	QMUL2011048_QMUL2011048	0.01842115	0.2183028	0.007033408	-0.0216677	-0.00690689	-0.0124453	0.01769932	0.03136953	-0.009805026	-0.005162644
QMUL2011049_QMUL2011049	QMUL2011049_QMUL2011049	0.0110746	0.1835232	0.003484856	-0.02179613	-0.005600931	-0.008521907	0.01607511	0.02053854	-0.001445036	-0.007726389
QMUL2011051_QMUL2011051	QMUL2011051_QMUL2011051	0.02056761	0.208065	0.007376583	-0.02639369	-0.007510521	-0.01320128	0.0189565	0.02678689	-0.009608427	-0.008142243
QMUL2011056_QMUL2011056	QMUL2011056_QMUL2011056	0.01534451	0.2040194	0.003033538	-0.02659824	-0.005473828	-0.006660781	0.01803129	0.02878176	-0.01394658	-0.009026631
QMUL2011057_QMUL2011057	QMUL2011057_QMUL2011057	0.002624714	0.1706479	0.001856685	-0.02189772	-0.006774483	-0.00598212	0.01189709	0.02232072	-0.005732305	-0.002747157
QMUL2011058_QMUL2011058	QMUL2011058_QMUL2011058	0.0203842	0.2073872	0.007808339	-0.02378919	-0.006112721	-0.008365433	0.01824063	0.02838882	-0.005900314	-0.009592857
QMUL2011062_QMUL2011062	QMUL2011062_QMUL2011062	0.01918662	0.2183649	0.005458803	-0.02499692	-0.0139892	-0.008659724	0.01881663	0.03113774	-0.002969468	-0.007767944
QMUL2011063_QMUL2011063	QMUL2011063_QMUL2011063	0.01406791	0.1947721	0.004604422	-0.02389329	-0.007197586	-0.01374088	0.01698814	0.02986728	-0.00758243	-0.0008471809
QMUL2011069_QMUL2011069	QMUL2011069_QMUL2011069	0.009305297	0.1869119	0.002094859	-0.02391412	-0.0102119	-0.009849774	0.01553417	0.02961091	-0.007051439	-0.004416792
QMUL2011070_QMUL2011070	QMUL2011070_QMUL2011070	0.01098502	0.1820255	0.002068296	-0.02304096	-0.01096068	-0.0110354	0.01714182	0.02021085	-0.006085586	-0.004543235
QMUL2011071_QMUL2011071	QMUL2011071_QMUL2011071	0.004697508	0.1709547	0.002397374	-0.02048197	-0.001413551	-0.01092047	0.01275746	0.02546646	-0.007079033	-0.005253681
QMUL2011075_QMUL2011075	QMUL2011075_QMUL2011075	0.02299975	0.2134808	0.009738817	-0.02596979	-0.01291548	-0.009427689	0.01611482	0.03475211	-0.006901103	-0.010109
QMUL2011076_QMUL2011076	QMUL2011076_QMUL2011076	0.01750951	0.2183995	0.001939356	-0.02443943	-0.00747861	-0.01026605	0.01747441	0.03241981	-0.0121653	-0.005555937
QMUL2011077_QMUL2011077	QMUL2011077_QMUL2011077	0.01443757	0.198967	0.002725341	-0.02022457	-0.007753487	-0.01362687	0.0148169	0.02895103	-0.01037239	-0.01281223
QMUL2011078_QMUL2011078	QMUL2011078_QMUL2011078	0.01568099	0.2044067	0.004367674	-0.02313215	-0.01237302	-0.0112102	0.01873021	0.02270673	-0.007315789	-0.005413086
QMUL2011079_QMUL2011079	QMUL2011079_QMUL2011079	0.0209321	0.2183508	0.002519865	-0.02557959	-0.01025666	-0.009447563	0.02021028	0.03120006	-0.01078393	-0.01202837
QMUL2011082_QMUL2011082	QMUL2011082_QMUL2011082	0.02332344	0.2102179	0.00408035	-0.02505829	-0.01410087	-0.01388578	0.01807045	0.03037491	-0.006079132	-0.01228366
QMUL2011083_QMUL2011083	QMUL2011083_QMUL2011083	0.01611808	0.2021707	0.006339476	-0.02361656	-0.01004996	-0.00931049	0.01886043	0.02529635	-0.003446837	-0.002160776
QMUL2011084_QMUL2011084	QMUL2011084_QMUL2011084	0.0220248	0.2117685	0.003591189	-0.02245751	-0.01006786	-0.01295347	0.01678683	0.02846917	-0.007138233	-0.0125562
QMUL2011086_QMUL2011086	QMUL2011086_QMUL2011086	0.01366604	0.2056285	-0.002230336	-0.02394905	-0.01122891	-0.007653142	0.01852289	0.02557888	-0.009388706	-0.009899104
QMUL2011087_QMUL2011087	QMUL2011087_QMUL2011087	0.01884706	0.2166059	0.005851965	-0.02724354	-0.01233891	-0.01135179	0.0202489	0.03032596	-0.008858363	-0.01560292
QMUL2011090_QMUL2011090	QMUL2011090_QMUL2011090	0.01869648	0.2151535	0.00703827	-0.02364245	-0.01163861	-0.008023321	0.01663558	0.0354498	-0.008208042	-0.00686679
QMUL2011093_QMUL2011093	QMUL2011093_QMUL2011093	0.02285012	0.2145616	0.01052681	-0.02501502	-0.0130793	-0.0108398	0.01352305	0.03092744	-0.004261213	-0.00786778
QMUL2012005_QMUL2012005	QMUL2012005_QMUL2012005	0.009466422	0.1855115	0.003938715	-0.0216071	-0.007783182	-0.007122951	0.01146141	0.02412834	-0.009976654	-0.009668174
QMUL2012006_QMUL2012006	QMUL2012006_QMUL2012006	0.02337151	0.2169103	0.004576188	-0.02355168	-0.01129063	-0.01141867	0.02230474	0.03475014	-0.007606991	-0.009990894
QMUL2012008_QMUL2012008	QMUL2012008_QMUL2012008	0.0171025	0.2123754	0.006029411	-0.02544809	-0.004097992	-0.01113881	0.01729171	0.03125951	-0.006394181	-0.009752769
QMUL2012009_QMUL2012009	QMUL2012009_QMUL2012009	0.01687372	0.2170953	0.002787857	-0.02897231	-0.01177371	-0.01312148	0.01937223	0.03143764	-0.006051568	-0.009512193
QMUL2012014_QMUL2012014	QMUL2012014_QMUL2012014	0.01862942	0.2067695	0.003515108	-0.02937358	-0.01206602	-0.006968204	0.01601824	0.03325746	-0.01018134	-0.001843502
QMUL2012017_QMUL2012017	QMUL2012017_QMUL2012017	0.009842763	0.1829433	0.003446142	-0.02252436	-0.0101214	-0.01284769	0.0184227	0.02303116	-0.006895055	-0.004519982
QMUL2012019_QMUL2012019	QMUL2012019_QMUL2012019	0.01971118	0.2123585	0.006034057	-0.02523781	-0.01015998	-0.01402464	0.01827762	0.02850348	-0.007111985	-0.007712083
QMUL2012022_QMUL2012022	QMUL2012022_QMUL2012022	0.01526932	0.201086	0.001819787	-0.02452207	-0.0131425	-0.009302142	0.01540123	0.02824734	-0.008269795	-0.00945798
QMUL2012031_QMUL2012031	QMUL2012031_QMUL2012031	0.02293178	0.2126167	0.004806304	-0.02442852	-0.01539662	-0.01025258	0.01846046	0.03071959	-0.008956699	-0.008083722
QMUL2012032_QMUL2012032	QMUL2012032_QMUL2012032	0.02421561	0.2146014	0.009474724	-0.02540498	-0.01297543	-0.01342273	0.02008065	0.03045601	-0.00830481	-0.01036872
QMUL2012034_QMUL2012034	QMUL2012034_QMUL2012034	0.01208124	0.1916666	0.002603745	-0.02308284	-0.01004653	-0.01128939	0.02032728	0.02748405	-0.003624857	-0.009500582
QMUL2012035_QMUL2012035	QMUL2012035_QMUL2012035	0.01895952	0.1975584	0.005696135	-0.02782564	-0.01395459	-0.01125901	0.01803532	0.02693482	-0.006568429	-0.01518095
QMUL2012038_QMUL2012038	QMUL2012038_QMUL2012038	0.0165311	0.1909354	0.006960287	-0.01930006	-0.01344084	-0.009139352	0.01337194	0.02790499	-0.006582147	-0.008246544
QMUL2012039_QMUL2012039	QMUL2012039_QMUL2012039	0.008019161	0.1774003	0.004006541	-0.01956531	-0.005099286	-0.008706817	0.01454327	0.0217364	-0.008057979	-0.003520945
QMUL2012040_QMUL2012040	QMUL2012040_QMUL2012040	0.006563376	0.1811864	0.005932786	-0.02098275	-0.004645968	-0.009875472	0.0142042	0.02470485	-0.009779796	-0.008034768
QMUL2012042_QMUL2012042	QMUL2012042_QMUL2012042	0.01730635	0.2062754	0.006933604	-0.02682151	-0.007608123	-0.009992318	0.02142899	0.03260903	-0.004812205	-0.01026754
QMUL2012043_QMUL2012043	QMUL2012043_QMUL2012043	0.01887078	0.2148834	0.005943718	-0.0227531	-0.007567354	-0.01041439	0.02133531	0.02694099	-0.008255734	-0.007440422
QMUL2012044_QMUL2012044	QMUL2012044_QMUL2012044	0.009127076	0.1834562	0.004246278	-0.01819023	-0.007101455	-0.006345455	0.0120051	0.02539439	-0.006782195	-0.002533649
QMUL2012046_QMUL2012046	QMUL2012046_QMUL2012046	0.02117809	0.2118177	0.004727281	-0.02447794	-0.0109652	-0.00922379	0.02067021	0.0326777	-0.01114941	-0.01072249
QMUL2012048_QMUL2012048	QMUL2012048_QMUL2012048	0.01445619	0.195517	0.004608727	-0.02541885	-0.005313676	-0.008011594	0.01973126	0.02602534	-0.005677008	-0.006043095
QMUL2012051_QMUL2012051	QMUL2012051_QMUL2012051	0.02093069	0.21347	0.008734792	-0.02480959	-0.008782176	-0.01008489	0.02082656	0.03027429	-0.009620922	-0.009865065
QMUL2012052_QMUL2012052	QMUL2012052_QMUL2012052	0.006545029	0.1744234	-0.002213095	-0.01685124	-0.00881464	-0.009102731	0.01420937	0.02218643	-0.006248253	-0.005390759
QMUL2012053_QMUL2012053	QMUL2012053_QMUL2012053	0.01347878	0.1975229	-0.00189557	-0.02698319	-0.01552546	-0.01209565	0.01169705	0.02476245	-0.005002836	-0.008190915
QMUL2012054_QMUL2012054	QMUL2012054_QMUL2012054	0.01953762	0.2142385	0.009767869	-0.02763163	-0.007064412	-0.01138121	0.01936557	0.03265105	-0.008174471	-0.005961374
QMUL2012055_QMUL2012055	QMUL2012055_QMUL2012055	0.005517355	0.1760944	0.003734373	-0.01992825	-0.008666978	-0.006742035	0.01562243	0.0199886	-0.01212914	-0.008842011
QMUL2012057_QMUL2012057	QMUL2012057_QMUL2012057	0.006696193	0.1816742	0.0008149736	-0.02603973	-0.006205979	-0.01183533	0.01300746	0.02796345	-0.01128202	-0.01122292
QMUL2012059_QMUL2012059	QMUL2012059_QMUL2012059	0.01651723	0.2156888	0.003004597	-0.0260459	-0.01134464	-0.01189495	0.01691291	0.02769526	-0.008963053	-0.01508099
QMUL2012060_QMUL2012060	QMUL2012060_QMUL2012060	0.02016062	0.209769	0.005920601	-0.0217233	-0.008713793	-0.007713344	0.01983629	0.02822844	-0.008682108	-0.009766013
QMUL2012066_QMUL2012066	QMUL2012066_QMUL2012066	0.02016829	0.2101788	0.009436084	-0.0234885	-0.01186681	-0.01024098	0.0148651	0.02636117	-0.009240954	-0.01279377
QMUL2012068_QMUL2012068	QMUL2012068_QMUL2012068	0.02193845	0.2087415	0.006108238	-0.02659491	-0.009755803	-0.01233598	0.01793955	0.02492254	-0.003640694	-0.002609873
QMUL2012070_QMUL2012070	QMUL2012070_QMUL2012070	0.01539118	0.2012836	0.003293411	-0.02370774	-0.01435468	-0.01415802	0.01755227	0.02888456	-0.0125243	-0.01217823
QMUL2012072_QMUL2012072	QMUL2012072_QMUL2012072	0.01202592	0.2012941	0.006849823	-0.02180603	-0.005274378	-0.007149154	0.02553568	0.02940476	-0.003395803	-0.01216986
QMUL2012076_QMUL2012076	QMUL2012076_QMUL2012076	0.01461412	0.2076144	0.006499594	-0.02466446	-0.01177376	-0.009920026	0.02025646	0.02851626	-0.01183739	-0.008799401
QMUL2012078_QMUL2012078	QMUL2012078_QMUL2012078	0.01859056	0.2043176	0.005215677	-0.02366818	-0.01262387	-0.01360046	0.01974431	0.02626867	-0.001017187	-0.002554903
QMUL2012080_QMUL2012080	QMUL2012080_QMUL2012080	0.0158921	0.2168592	0.005299883	-0.0264929	-0.00883344	-0.009185267	0.01867123	0.03018063	-0.006770952	-0.00688162
QMUL2012084_QMUL2012084	QMUL2012084_QMUL2012084	0.02338316	0.213113	0.00798361	-0.02998882	-0.01174958	-0.01124709	0.02165848	0.03120825	-0.01052797	-0.00916193
QMUL2012085_QMUL2012085	QMUL2012085_QMUL2012085	0.01638767	0.188579	0.003579704	-0.02314388	-0.01116252	-0.005196683	0.01072819	0.02580569	-0.009296083	-0.002065563
QMUL2012086_QMUL2012086	QMUL2012086_QMUL2012086	0.01738201	0.1982658	0.00458615	-0.02429527	-0.01119605	-0.01686274	0.01844593	0.0263089	-0.006516389	-0.005791669
QMUL2013006_QMUL2013006	QMUL2013006_QMUL2013006	0.01868994	0.2099662	0.006786011	-0.02418855	-0.01232687	-0.0118199	0.01819632	0.03137981	-0.008671346	-0.00412616
QMUL2013008_QMUL2013008	QMUL2013008_QMUL2013008	0.01582778	0.2020773	0.001928117	-0.02071196	-0.01220814	-0.0103314	0.01756925	0.03418751	-0.009033259	-0.002596233
QMUL2013018_QMUL2013018	QMUL2013018_QMUL2013018	0.008587595	0.1897014	0.001238707	-0.02169385	-0.003378937	-0.005751114	0.0139328	0.02167338	-0.01023153	-0.008046396
QMUL2013019_QMUL2013019	QMUL2013019_QMUL2013019	0.01223401	0.1889934	0.002293821	-0.02163756	-0.005921682	-0.009208758	0.01286454	0.02339421	-0.006331454	-0.005576482
QMUL2013025_QMUL2013025	QMUL2013025_QMUL2013025	0.02022784	0.218767	0.004848857	-0.02730915	-0.01310497	-0.01302657	0.02184001	0.02889388	-0.005324151	-0.006419763
QMUL2013029_QMUL2013029	QMUL2013029_QMUL2013029	0.02083597	0.2225853	0.006055205	-0.02986203	-0.009703936	-0.01242281	0.01721432	0.02725821	-0.004672724	-0.0129814
QMUL2013030_QMUL2013030	QMUL2013030_QMUL2013030	0.01950084	0.2134215	0.005019024	-0.02659168	-0.01010685	-0.01610221	0.02178044	0.02928358	-0.005564548	-0.007970311
QMUL2013031_QMUL2013031	QMUL2013031_QMUL2013031	0.01483666	0.2166915	0.005095845	-0.02613947	-0.008891255	-0.008268778	0.01966308	0.03094237	-0.008364256	-0.01457204
QMUL2013032_QMUL2013032	QMUL2013032_QMUL2013032	0.007675731	0.1681036	0.001992011	-0.01436843	-0.007933462	-0.009260832	0.01372451	0.02224299	-0.01389314	-0.004492478
QMUL2013034_QMUL2013034	QMUL2013034_QMUL2013034	0.01720881	0.2078058	0.009896125	-0.02627582	-0.01115335	-0.01214505	0.02097536	0.02988166	-0.006984054	-0.00855182
QMUL2013035_QMUL2013035	QMUL2013035_QMUL2013035	0.01765732	0.1981882	0.008474169	-0.02514287	-0.009675011	-0.00626848	0.01225106	0.02905573	-0.007526908	-0.007408769
QMUL2013038_QMUL2013038	QMUL2013038_QMUL2013038	0.02434466	0.2079378	0.007303396	-0.02710601	-0.007448026	-0.008567216	0.02002565	0.03251366	-0.009701965	0.0001221802
QMUL2013040_QMUL2013040	QMUL2013040_QMUL2013040	0.02063501	0.2193098	0.008309814	-0.02274709	-0.01422535	-0.01485822	0.01894639	0.03084926	-0.01147985	-0.009818494
QMUL2013044_QMUL2013044	QMUL2013044_QMUL2013044	0.009761028	0.1857156	0.005812808	-0.02326993	-0.01491707	-0.01026923	0.01521696	0.02057323	-0.009134824	-0.008451435
QMUL2013049_QMUL2013049	QMUL2013049_QMUL2013049	0.02360726	0.2061071	0.008263493	-0.02676017	-0.009332366	-0.009525791	0.01659372	0.02923051	-0.004218224	-0.00538888
QMUL2013054_QMUL2013054	QMUL2013054_QMUL2013054	0.0202896	0.206652	0.005825527	-0.02268793	-0.009171138	-0.01285899	0.01930343	0.02696101	-0.003866922	-0.005432563
QMUL2013056_QMUL2013056	QMUL2013056_QMUL2013056	0.01069055	0.1832769	0.001876047	-0.02282746	-0.008865619	-0.008015208	0.01489576	0.02890149	-0.005719629	-0.004386048
QMUL2013057_QMUL2013057	QMUL2013057_QMUL2013057	0.01777543	0.2242699	0.004580296	-0.02780441	-0.009242925	-0.01445614	0.02154286	0.02987063	-0.01100995	-0.00997315
QMUL2013060_QMUL2013060	QMUL2013060_QMUL2013060	0.0202776	0.2078573	0.00805456	-0.02333026	-0.007294103	-0.007776507	0.02006278	0.02914533	-0.0001539056	-0.008221486
QMUL2013066_QMUL2013066	QMUL2013066_QMUL2013066	0.008938235	0.1783011	0.005560558	-0.02464951	-0.001333347	-0.009305203	0.016352	0.02487938	-0.008906966	-0.0037391
QMUL2013067_QMUL2013067	QMUL2013067_QMUL2013067	0.01688145	0.1863475	0.004480105	-0.02066153	-0.0102576	-0.007095149	0.01722956	0.02760787	-0.009170584	-0.005353032
QMUL2013068_QMUL2013068	QMUL2013068_QMUL2013068	0.01620874	0.1884521	0.004838395	-0.02084503	-0.01183597	-0.01080325	0.01777804	0.02806768	-0.008758839	-0.0119779
QMUL2013069_QMUL2013069	QMUL2013069_QMUL2013069	0.01139832	0.1837673	0.007702458	-0.0202203	-0.01015579	-0.010301	0.0136019	0.02277511	-0.007856606	-0.0110662
QMUL2013070_QMUL2013070	QMUL2013070_QMUL2013070	0.01916208	0.2154007	0.00811736	-0.0248128	-0.01057368	-0.009661919	0.02410897	0.02814859	-0.009023969	-0.01047242
QMUL2013071_QMUL2013071	QMUL2013071_QMUL2013071	0.0193291	0.2044996	0.007680071	-0.0203177	-0.004960123	-0.0104095	0.01705938	0.02762225	-0.004713936	-0.009666155
QMUL2013074_QMUL2013074	QMUL2013074_QMUL2013074	0.01809673	0.1983948	0.007530958	-0.02393212	-0.01097902	-0.007206456	0.01650436	0.027579	-0.008191929	-0.003336429
QMUL2013075_QMUL2013075	QMUL2013075_QMUL2013075	0.01154937	0.1876002	0.005353364	-0.02041171	-0.009032169	-0.007819009	0.0155912	0.02318591	-0.004102104	-0.00463876
QMUL2013076_QMUL2013076	QMUL2013076_QMUL2013076	0.00934016	0.183048	0.003302959	-0.01964202	-0.00517083	-0.01165422	0.01537327	0.02214308	-0.00898068	-0.01330132
QMUL2013078_QMUL2013078	QMUL2013078_QMUL2013078	0.02188843	0.2081998	0.00503726	-0.02952398	-0.01064113	-0.01125599	0.01940549	0.030412	-0.006634777	-0.008447327
QMUL2013081_QMUL2013081	QMUL2013081_QMUL2013081	0.008992215	0.1785934	0.003355777	-0.01982318	-0.008727697	-0.009287144	0.01727642	0.02266937	-0.006305099	-0.005940226
QMUL2013085_QMUL2013085	QMUL2013085_QMUL2013085	0.008639474	0.1760836	0.0002188572	-0.02258569	-0.005072843	-0.009322414	0.01920407	0.0237067	-0.007824163	-0.002684775
QMUL2013087_QMUL2013087	QMUL2013087_QMUL2013087	0.01470105	0.2064335	0.001482925	-0.02539698	-0.00834249	-0.01005586	0.01896383	0.02308938	-0.002997844	-0.002704425
QMUL2013089_QMUL2013089	QMUL2013089_QMUL2013089	0.01719206	0.1986182	0.004576298	-0.02445517	-0.01114676	-0.008732237	0.01912212	0.02881237	-0.00749355	-0.007813308
QMUL2013091_QMUL2013091	QMUL2013091_QMUL2013091	0.01816757	0.2027686	0.007510114	-0.0216157	-0.009689303	-0.009212686	0.01961301	0.02981588	-0.006709485	-0.01025789
QMUL2013095_QMUL2013095	QMUL2013095_QMUL2013095	0.01965777	0.2158034	0.002109726	-0.02772937	-0.009844545	-0.008500817	0.01759401	0.02690945	-0.01115787	-0.00388195
QMUL2013096_QMUL2013096	QMUL2013096_QMUL2013096	0.006962743	0.1800344	0.005438609	-0.02357524	-0.007380023	-0.01155538	0.008949764	0.02337891	-0.007902108	-0.007496747
QMUL2014003_QMUL2014003	QMUL2014003_QMUL2014003	0.01985875	0.2119531	0.001919789	-0.02743157	-0.00939444	-0.009674666	0.0155439	0.02485124	-0.00999544	-0.009993885
QMUL2014006_QMUL2014006	QMUL2014006_QMUL2014006	0.01761517	0.2034233	0.006524587	-0.02490936	-0.01234711	-0.01318929	0.01681915	0.02783266	-0.0002822277	-0.008935205
QMUL2014011_QMUL2014011	QMUL2014011_QMUL2014011	0.01923049	0.2140775	0.004115257	-0.02544614	-0.01134878	-0.006899514	0.01643943	0.02530293	-0.007683834	-0.01291128
QMUL2014017_QMUL2014017	QMUL2014017_QMUL2014017	0.01995052	0.2148788	0.0008832426	-0.02335177	-0.01097439	-0.01001763	0.02195729	0.03144557	-0.009379769	-0.007585741
QMUL2014018_QMUL2014018	QMUL2014018_QMUL2014018	0.02157494	0.2114	0.00875012	-0.02387161	-0.01196488	-0.009283023	0.0224414	0.03142884	-0.007931107	-0.008609377
QMUL2014019_QMUL2014019	QMUL2014019_QMUL2014019	0.01733987	0.2094196	0.002813233	-0.02059809	-0.01193819	-0.01035281	0.01948595	0.02874975	-0.008157722	-0.01377923
QMUL2014023_QMUL2014023	QMUL2014023_QMUL2014023	0.02241897	0.2124199	0.005816009	-0.02323467	-0.005986865	-0.01316281	0.01788345	0.03053469	-0.007908285	-0.01150058
QMUL2014024_QMUL2014024	QMUL2014024_QMUL2014024	0.002437685	0.1732959	0.001018347	-0.02147762	-0.01168819	-0.008289576	0.01324212	0.02141002	-0.005733773	-0.003683882
QMUL2014025_QMUL2014025	QMUL2014025_QMUL2014025	0.02253025	0.2116891	0.007559132	-0.02751636	-0.01055931	-0.01010147	0.01825561	0.02816121	-0.01078302	-0.01046134
RAMS_1_RAMS_1	RAMS_1_RAMS_1	0.02374821	0.2337285	0.005382074	-0.02614069	-0.009159361	-0.0124881	0.02148873	0.03717741	-0.01136663	-0.00669877
RAMS_3_RAMS_3	RAMS_3_RAMS_3	0.02668983	0.2377781	0.01157036	-0.0317615	-0.01553152	-0.0143875	0.01914798	0.03334319	-0.01381058	-0.01095824
RAMS_5_RAMS_5	RAMS_5_RAMS_5	0.02862141	0.2342205	0.004372447	-0.03047925	-0.01463068	-0.009000574	0.02204466	0.04058971	-0.007128621	-0.0121191
RAMS_7_RAMS_7	RAMS_7_RAMS_7	0.02753186	0.2302055	0.009168551	-0.02692731	-0.005901099	-0.01073218	0.01671893	0.03543075	-0.003795022	-0.01085028
RAMS_10_RAMS_10	RAMS_10_RAMS_10	0.02218932	0.2334728	0.01178644	-0.03008287	-0.009039062	-0.01396412	0.02196043	0.03132448	-0.007949578	-0.01012256
RAMS_12_RAMS_12	RAMS_12_RAMS_12	0.02552826	0.2434599	0.00636629	-0.02555054	-0.0170586	-0.01105798	0.02206008	0.03299357	-0.01188123	-0.009249954
RAMS_14_RAMS_14	RAMS_14_RAMS_14	0.02937223	0.2331032	0.01138628	-0.02771221	-0.008775306	-0.01062936	0.0203934	0.03280159	-0.01007478	-0.009508652
RAMS_15_RAMS_15	RAMS_15_RAMS_15	0.02795431	0.2334906	0.004379171	-0.02991226	-0.00400773	-0.01183112	0.01816626	0.0340805	-0.01370525	-0.01234771
RAMS_18_RAMS_18	RAMS_18_RAMS_18	0.02296221	0.2302598	0.007069751	-0.02550996	-0.009923324	-0.01429317	0.02097617	0.03391192	-0.005393089	-0.00702268
RAMS_20_RAMS_20	RAMS_20_RAMS_20	0.02582957	0.2343375	0.006754913	-0.02492887	-0.00796267	-0.0129377	0.01689828	0.0316808	-0.01532728	-0.01191411
RAMS_23_RAMS_23	RAMS_23_RAMS_23	0.02094782	0.2348982	0.006488351	-0.02889489	-0.01070227	-0.01177058	0.0198521	0.0362105	-0.01078272	-0.01046816
RAMS_26_RAMS_26	RAMS_26_RAMS_26	0.0264163	0.2321248	0.002339383	-0.02963626	-0.01042813	-0.009784344	0.02408613	0.03188399	-0.00873765	-0.005318992
RAMS_28_RAMS_28	RAMS_28_RAMS_28	0.02837481	0.2311096	0.01050768	-0.02698064	-0.008237657	-0.01412307	0.02534823	0.03765002	-0.009531981	-0.01037738
RAMS_30_RAMS_30	RAMS_30_RAMS_30	0.02790502	0.2352636	0.004594447	-0.02932711	-0.009626372	-0.01335815	0.0252143	0.03633717	-0.002182366	-0.01091463
RAMS_32_RAMS_32	RAMS_32_RAMS_32	0.02390468	0.2371837	0.01030898	-0.02436448	-0.01202419	-0.01571948	0.01907832	0.03261306	-0.005069746	-0.006736983
RAMS_34_RAMS_34	RAMS_34_RAMS_34	0.02725494	0.2301184	0.007659643	-0.02486031	-0.008995187	-0.007711577	0.02214523	0.0308	-0.004568441	-0.006206493
RAMS_36_RAMS_36	RAMS_36_RAMS_36	0.0239172	0.2310596	0.01073513	-0.02942352	-0.003500966	-0.0145151	0.02321792	0.03098767	-0.005067615	-0.0003906262
RAMS_37_RAMS_37	RAMS_37_RAMS_37	0.02808144	0.2357332	0.00833508	-0.02714661	-0.01267644	-0.01615053	0.02300906	0.03548057	-0.008598817	-0.007434483
RAMS_40_RAMS_40	RAMS_40_RAMS_40	0.02561818	0.2296302	0.004835279	-0.02703427	-0.01203057	-0.009523426	0.02270019	0.03541856	-0.009729275	-0.01025438
RAMS_42_RAMS_42	RAMS_42_RAMS_42	0.02777261	0.2311361	0.004972511	-0.02273629	-0.003871538	-0.01026434	0.020748	0.03252974	-0.007933703	-0.01008128
RAMS_45_RAMS_45	RAMS_45_RAMS_45	0.02785828	0.2304274	0.00718317	-0.02388116	-0.007983396	-0.0154715	0.02125627	0.04027525	-0.009359485	-0.01355119
RAMS_47_RAMS_47	RAMS_47_RAMS_47	0.02613845	0.2323089	0.01067052	-0.02577288	-0.01000877	-0.01256552	0.0235411	0.0344593	-0.004905057	-0.01231287
RAMS_49_RAMS_49	RAMS_49_RAMS_49	0.03090387	0.2321571	0.005488328	-0.02586075	-0.007100181	-0.01186679	0.01883731	0.03675651	-0.006591867	-0.01026667
RAMS_51_RAMS_51	RAMS_51_RAMS_51	0.02807793	0.2343171	0.01091677	-0.02307965	-0.003853143	-0.01351289	0.01737667	0.03106571	-0.004077448	-0.007253772
RAMS_54_RAMS_54	RAMS_54_RAMS_54	0.02492803	0.235504	0.007736013	-0.02699678	-0.01274735	-0.01648574	0.02248897	0.0282502	-0.006586999	-0.01051524
RAMS_56_RAMS_56	RAMS_56_RAMS_56	0.02452878	0.2300081	0.002214468	-0.02858314	-0.01095737	-0.01610896	0.02448871	0.03559976	-0.008739921	-0.009524488
RAMS_58_RAMS_58	RAMS_58_RAMS_58	0.03022688	0.2323306	0.007597542	-0.02499347	-0.007201052	-0.01369181	0.02782775	0.03830808	-0.007779802	-0.009949372
RAMS_59_RAMS_59	RAMS_59_RAMS_59	0.02690996	0.2312421	0.00513502	-0.02070088	-0.009323258	-0.01102843	0.02105481	0.03448833	-0.01235026	-0.01458533
RAMS_62_RAMS_62	RAMS_62_RAMS_62	0.02682271	0.2319794	0.009966634	-0.02373356	-0.009170933	-0.007166556	0.02233383	0.03305985	-0.007051071	-0.006816557
RAMS_64_RAMS_64	RAMS_64_RAMS_64	0.02321725	0.2314681	0.006531977	-0.03151062	-0.01436232	-0.01023519	0.02096014	0.03243562	-0.008366638	-0.007394758
RAMS_67_RAMS_67	RAMS_67_RAMS_67	0.02351105	0.2349967	0.003948944	-0.02422153	-0.008882367	-0.01534516	0.01777702	0.03464657	-0.01010686	-0.01304
